ID,EAN,Naziv,Doza_snaga,Doza_jedinica_mjere,Oblik
475066,8606010000000,Cytosar®,1,3,41
475068,4013050000000,Letrox®,150,7,54
475070,4013050000000,Letrox® 125,125,7,54
475072,4013050000000,Letrox®,100,7,54
475074,4013050000000,Letrox® 75,75,7,54
475076,4013050000000,Letrox®,50,7,54
475133,9088880000000,Methotrexat Ebewe®,2.5,8,54
475187,8600100000000,Hukyndra®,80,8,49
475188,8600100000000,Hukyndra®,40,8,49
475189,8600100000000,Hukyndra®,40,8,48
475214,8606110000000,Scemblix®,20,8,2
475221,8606110000000,Scemblix®,40,8,2
475263,8606010000000,Stivarga®,40,8,2
475319,4046220000000,XEOMIN®,50,5,41
475326,4046220000000,XEOMIN®,100,5,41
475331,4046220000000,XEOMIN®,200,5,41
475359,8608810000000,Palitrex®,500,8,17
475416,3838990000000,Haloperidol Krka,2,8,54
475418,3838990000000,Haloperidol Krka,10,8,54
475444,8606100000000,Movalis®,15,8,54
475445,8606100000000,Movalis®,15,8,54
475447,8606100000000,Movalis®,15,8,54
475459,3838990000000,Moditen®,1,8,22
475470,3838990000000,Moditen®,2.5,8,22
475473,8606100000000,Zelboraf®,240,8,2
475538,4013050000000,Adenuric®,80,8,2
475543,4013050000000,Adenuric®,120,8,2
475557,8605000000000,GASOLAK®,40,8,57
475559,3870010000000,Nipam®,5,8,54
475609,8606100000000,Crestor®,40,8,2
475610,8606100000000,Crestor®,20,8,2
475611,8606100000000,Crestor®,10,8,2
475612,8606100000000,Crestor®,5,8,2
475616,3838990000000,Rutacid®,500,8,57
475629,4030670000000,Gabagamma® 100,100,8,17
475631,4030670000000,Gabagamma® 100,100,8,17
475637,4030670000000,Gabagamma® 100,100,8,17
475639,4030670000000,Gabagamma® 100,100,8,17
475641,4030670000000,Gabagamma® 300,300,8,17
475643,4030670000000,Gabagamma® 300,300,8,17
475647,4030670000000,Gabagamma® 300,300,8,17
475648,4030670000000,Gabagamma® 300,300,8,17
475649,4030670000000,Gabagamma® 100,100,8,17
475650,4030670000000,Gabagamma® 100,100,8,17
475653,4030670000000,Gabagamma® 300,300,8,17
475654,4030670000000,Gabagamma® 300,300,8,17
475856,8901170000000,Nimulid®,100,8,54
475991,8606110000000,Vemlidy™,25,8,2
475994,8606110000000,Kisqali®,200,8,2
476035,8605000000000,ORALSEPT®,3,8,18
476119,8608810000000,Gastrex® CONTROL,20,8,6
476121,8608810000000,Gastrex®,40,8,6
476123,8608810000000,Gastrex®,20,8,6
476232,8606100000000,Cotellic®,20,8,2
476251,8600100000000,Hemomycin®,250,8,17
476255,8600100000000,Hemomycin®,500,8,36
476259,8606100000000,Imigran®,50,8,2
476263,8901170000000,Nimulid®-MD,100,8,23
476316,8594740000000,Flenako®,100,8,2
476325,8600100000000,Yurinex®,1,8,54
476333,3870010000000,RODAVAN N®,50,8,54
476368,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476372,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476380,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476381,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476382,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476385,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476385,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476386,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476386,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476387,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476387,5099150000000,Tenofovir disoproxil Mylan,245,8,2
476405,8608810000000,Rusovas®,10,8,2
476407,8608810000000,Rusovas®,20,8,2
476425,8606020000000,Heaven®,20,8,2
476426,8606020000000,Heaven®,10,8,2
476443,3838990000000,Xerdoxo®,2.5,8,2
476444,3838990000000,Xerdoxo®,2.5,8,2
476571,4037350000000,Dakarbazin Quatalia,100,8,42
476581,4037350000000,Dakarbazin Quatalia,200,8,42
476583,4037350000000,Dakarbazin Quatalia,500,8,40
476585,4037350000000,Dakarbazin Quatalia,1000,8,40
476593,3838990000000,Dulsevia®,30,8,5
476624,3838990000000,Dulsevia®,60,8,5
476633,3838990000000,Dulsevia®,90,8,5
476663,4013050000000,Nixar®,10,8,23
476664,4013050000000,Nixar®,10,8,23
476703,8606110000000,Erlotinib Corapharm,150,8,2
476704,8606110000000,Erlotinib Corapharm,150,8,2
476705,8606110000000,Erlotinib Corapharm,100,8,2
476706,8606110000000,Erlotinib Corapharm,100,8,2
476707,8606110000000,Erlotinib Corapharm,25,8,2
476708,8606110000000,Erlotinib Corapharm,25,8,2
476870,8699540000000,Sanazil,500,8,2
476913,8600060000000,Dilacor®,0.25,8,54
476916,8600100000000,Panlax®,5,8,6
476919,8600100000000,Panlax®,10,8,52
476948,8606010000000,Lamictal®,100,8,54
476949,8606010000000,Lamictal®,50,8,54
476950,8606010000000,Lamictal®,25,8,54
476967,8606110000000,Piqray®,200,8,2
476968,8606110000000,Piqray®,150,8,2
477047,8594740000000,Metformin Zentiva®,500,8,2
477057,8594740000000,Metformin Zentiva®,500,8,2
477064,8594740000000,Metformin Zentiva®,850,8,2
477125,8594740000000,Metformin Zentiva®,1000,8,2
477188,4251580000000,Eferox,25,7,54
477192,4251580000000,Eferox,50,7,54
477195,4251580000000,Eferox,100,7,54
477201,4251580000000,Eferox,200,7,54
477257,8606110000000,Mayzent®,1,8,2
477258,8606110000000,Mayzent®,1,8,2
477259,8606110000000,Mayzent®,1,8,2
477352,8606100000000,Erivedge®,150,8,17
477373,4030670000000,Milgamma® mono 300,300,8,2
477416,3850110000000,Velafax®,37.5,8,54
477425,3850110000000,Velafax®,75,8,54
477432,8606110000000,Aimovig®,140,8,48
477433,8606110000000,Aimovig®,70,8,48
477510,5997000000000,Mydocalm®,150,8,2
477563,8606100000000,Saphnelo®,300,8,19
477644,8600100000000,Wegovy®,0.25,8,48
477648,8600100000000,Wegovy®,0.5,8,48
477652,8600100000000,Wegovy®,1,8,48
477658,8600100000000,Wegovy®,1.7,8,48
477671,8600100000000,Wegovy®,2.4,8,48
477705,8606020000000,Pirfenidon Teva,267,8,2
477712,5310000000000,Furento®,200,8,17
477714,5310000000000,Furento®,200,8,17
477716,5310000000000,Furento®,100,8,17
477730,8606020000000,Pirfenidon Teva,801,8,2
477770,5038900000000,CRYSVITA,10,8,47
477777,5038900000000,CRYSVITA,20,8,47
477787,5038900000000,CRYSVITA,30,8,47
477820,8606020000000,Megatop® T,2.5,8,2
477824,8606020000000,Megatop® T,5,8,2
477855,1210000000000,Sortis®,10,8,2
477857,1210000000000,Sortis®,20,8,2
477859,1210000000000,Sortis®,40,8,2
477861,1210000000000,Sortis®,80,8,2
477865,8608810000000,SALTAPSA®,200,8,2
477870,8600100000000,Cortiazem retard®,90,8,56
477872,8606010000000,Ngenla®,24,8,48
477876,8606010000000,Ngenla®,60,8,48
477878,8606110000000,Famotidin Alkaloid®,20,8,2
477880,5310000000000,Famotidin Alkaloid®,20,8,2
477883,8606110000000,Famotidin Alkaloid®,40,8,2
477885,5310000000000,Famotidin Alkaloid®,40,8,2
477920,3831060000000,Ongentys®,50,8,17
477930,8606110000000,TOREZ®,10,8,2
477932,5310000000000,TOREZ®,10,8,2
477935,8606110000000,TOREZ®,20,8,2
477937,5310000000000,TOREZ®,20,8,2
477943,8606110000000,TOREZ®,40,8,2
477945,5310000000000,TOREZ®,40,8,2
477993,8606010000000,Xarelto®,15,8,2
477994,8606010000000,Xarelto®,15,8,2
477996,8606010000000,Xarelto®,15,8,2
478003,8606010000000,Xarelto®,20,8,2
478004,8606010000000,Xarelto®,20,8,2
478006,8606010000000,Xarelto®,20,8,2
478013,8606100000000,Zinforo®,600,8,36
478020,8606020000000,Corviva®,20,8,2
478021,8606020000000,Corviva®,15,8,2
478022,8606020000000,Corviva®,10,8,2
478040,8606100000000,CALQUENCE®,100,8,17
478042,8606100000000,CALQUENCE®,100,8,17
478055,8606100000000,Enhertu®,100,8,36
478137,4260570000000,Somatostatin Lyomark,3,8,40
478224,8606110000000,Casenlax,10,3,38
478230,5310000000000,Pakston®,20,8,2
478248,4104480000000,Prospan®,26,8,26
478345,8606110000000,Exjade®,360,8,2
478346,8606110000000,Exjade®,180,8,2
478622,8606110000000,Thalidine,50,8,17
478711,8606110000000,Tigeciklin Anfarm,50,8,40
478779,8606020000000,Flukozol®,50,8,17
478780,8606020000000,Flukozol®,150,8,17
478859,8606110000000,MAVENCLAD®,10,8,54
478861,8606110000000,MAVENCLAD®,10,8,54
478869,8606110000000,MAVENCLAD®,10,8,54
478870,8606110000000,MAVENCLAD®,10,8,54
478871,8606110000000,MAVENCLAD®,10,8,54
478872,8606110000000,MAVENCLAD®,10,8,54
478917,8608810000000,Spironolakton,25,8,54
478936,8608810000000,Spironolakton,100,8,54
478968,9001510000000,Inkontan®,15,8,2
478974,9001510000000,Inkontan®,30,8,2
479031,5310000000000,Kalcijum karbonat Alkaloid®,1,3,54
479034,8600060000000,Aciklovir Actavis,200,8,54
479062,8608810000000,Leflogal®,500,8,2
479065,8608810000000,Gastrex®,40,8,41
479068,8606110000000,Tigeciklin SK,50,8,40
479070,8608810000000,Sigmasporin®,25,8,16
479081,8608810000000,Sigmasporin®,50,8,16
479083,8608810000000,Sigmasporin®,100,8,16
479100,3850340000000,Irumed®,10,8,54
479133,8606010000000,Trimetazidin PharmaS,35,8,55
479135,8606010000000,Trimetazidin PharmaS,35,8,55
479162,8606020000000,Teruma,14,8,2
479171,3838990000000,Valsacor®,80,8,2
479174,3838990000000,Valsacor®,80,8,2
479179,3838990000000,Valsacor®,160,8,2
479182,3838990000000,Valsacor®,160,8,2
479187,3838990000000,Valsacor®,320,8,2
479201,8606100000000,Rozlytrek®,100,8,17
479203,8606100000000,Rozlytrek®,200,8,17
479263,8606110000000,Singulair®,4,8,57
479265,8606110000000,Singulair®,4,8,57
479267,8606100000000,GLUKOGLINID,1,8,54
479269,8606020000000,GLUKOGLINID,1,8,54
479277,8606100000000,GLUKOGLINID,2,8,54
479279,8606020000000,GLUKOGLINID,2,8,54
479281,3838990000000,Dasselta,5,8,2
479293,8606110000000,LYVAM®,250,8,2
479295,5310000000000,LYVAM®,250,8,2
479299,8606110000000,LYVAM®,500,8,2
479301,5310000000000,LYVAM®,500,8,2
479304,5310000000000,LYVAM®,750,8,2
479307,8606110000000,LYVAM®,1000,8,2
479309,5310000000000,LYVAM®,1000,8,2
479312,8600060000000,Durofilin®,250,8,15
479314,8600060000000,Durofilin®,125,8,15
479321,8606110000000,Concor®,10,8,2
479323,8606110000000,Concor®,5,8,2
479522,8606100000000,NINLARO®,2.3,8,17
479524,8606100000000,NINLARO®,2.3,8,17
479529,8606100000000,NINLARO®,3,8,17
479531,8606100000000,NINLARO®,3,8,17
479534,8606100000000,NINLARO®,4,8,17
479536,8606100000000,NINLARO®,4,8,17
479597,8606010000000,Rivaroxaban Accord,10,8,2
479598,8606010000000,Rivaroxaban Accord,10,8,2
479607,8606010000000,Rivaroxaban Accord,15,8,2
479608,8606010000000,Rivaroxaban Accord,15,8,2
479610,8606010000000,Rivaroxaban Accord,20,8,2
479611,8606010000000,Rivaroxaban Accord,20,8,2
479641,8606020000000,Gefitinib QILU,250,8,2
479642,8606020000000,Gefitinib QILU,250,8,2
479680,8606020000000,Pazopanib Teva,200,8,2
479681,8606020000000,Pazopanib Teva,200,8,2
479682,8606020000000,Pazopanib Teva,200,8,2
479692,8606020000000,Pazopanib Teva,400,8,2
479693,8606020000000,Pazopanib Teva,400,8,2
479694,8606020000000,Pazopanib Teva,400,8,2
479772,8606020000000,Avelosartan®,50,8,2
479779,3838990000000,Darunavir Krka,600,8,2
479791,8606100000000,Sandostatin® LAR,10,8,30
479792,8606100000000,Sandostatin® LAR,10,8,30
479794,8606100000000,Sandostatin® LAR,10,8,30
479795,8606100000000,Sandostatin® LAR,20,8,30
479796,8606100000000,Sandostatin® LAR,20,8,30
479798,8606100000000,Sandostatin® LAR,20,8,30
479799,8606100000000,Sandostatin® LAR,30,8,30
479800,8606100000000,Sandostatin® LAR,30,8,30
479802,8606100000000,Sandostatin® LAR,30,8,30
479821,8606010000000,FORDIABIK®,50,8,2
479822,8606010000000,FORDIABIK®,50,8,2
479849,8600060000000,Maprotilin Zdravlje,50,8,2
479851,8600060000000,Maprotilin Zdravlje,25,8,2
479885,8606020000000,Olpin®,5,8,2
479891,8606020000000,Olpin®,10,8,2
479906,5310000000000,Cinedil®,75,8,54
479916,5310000000000,Heferol®,350,8,17
479952,7612290000000,MERIOFERT®,75,4,28
479990,8606030000000,Tenia®,30,8,5
479991,8606030000000,Tenia®,30,8,5
480000,8606030000000,Tenia®,60,8,5
480001,8606030000000,Tenia®,60,8,5
480019,8600100000000,Diazepam HF,2,8,54
480025,8600100000000,Diazepam HF,5,8,54
480035,8608810000000,Flurbisept®,8.75,8,21
480049,8594740000000,Camisadol®,50,8,2
480056,8594740000000,Camisadol®,100,8,2
480059,8594740000000,Camisadol®,200,8,2
480191,8606110000000,Mekinist®,2,8,2
480192,8606110000000,Mekinist®,0.5,8,2
480220,8606110000000,Cosentyx®,150,8,49
480228,8606110000000,Cosentyx®,300,8,48
480230,8606110000000,Cosentyx®,150,8,48
480237,8600100000000,Presolol®,100,8,2
480275,8594740000000,Pazopanib Zentiva®,200,8,2
480276,8594740000000,Pazopanib Zentiva®,200,8,2
480284,8594740000000,Pazopanib Zentiva®,400,8,2
480285,8594740000000,Pazopanib Zentiva®,400,8,2
480326,8606010000000,Tamsulosin PHS,0.4,8,14
480327,8606010000000,Tamsulosin PHS,0.4,8,14
480407,3859890000000,ALSEMOL,50,8,2
480421,3838990000000,Nolpaza®,20,8,6
480423,3838990000000,Nolpaza®,20,8,6
480426,3838990000000,Nolpaza®,20,8,6
480427,3838990000000,Nolpaza®,20,8,6
480433,3838990000000,Nolpaza®,40,8,6
480435,3838990000000,Nolpaza®,40,8,6
480438,3838990000000,Nolpaza®,40,8,6
480439,3838990000000,Nolpaza®,40,8,6
480442,3838990000000,Nolpaza® control,20,8,6
480444,3838990000000,Nolpaza® control,20,8,6
480529,8606110000000,Bortezomib Corapharm,3.5,8,41
480642,8606020000000,Arimidex®,1,8,2
480644,8606020000000,Arimidex®,1,8,2
480665,4251580000000,Innolip®,10,8,54
480691,8606010000000,Ayaxya®,14,8,2
480692,8606010000000,Ayaxya®,14,8,2
480693,8606010000000,Ayaxya®,14,8,2
480694,8606010000000,Ayaxya®,14,8,2
480768,8606100000000,ESBRIET®,801,8,2
480769,8606100000000,ESBRIET®,267,8,2
480776,8606110000000,Tamiflu®,75,8,17
480802,8600100000000,Ibumax®Direct,200,8,25
480806,8600100000000,Ibumax®Direct,400,8,25
480963,8606010000000,Cresemba®,200,8,36
481013,8594740000000,Alpha D3®,0.25,7,16
481014,8594740000000,Alpha D3®,0.25,7,16
481016,8594740000000,Alpha D3®,0.25,7,16
481065,8608810000000,Cefazolin,1,3,42
481066,8608810000000,Cefazolin,1,3,42
481123,8607000000000,Solezol,40,8,42
481239,8606110000000,Sorafenib Teva,200,8,2
481258,8606020000000,Bularen®,250,8,17
481781,8606110000000,Mayzent®,2,8,2
481782,8606110000000,Mayzent®,0.25,8,2
481783,8606110000000,Mayzent®,0.25,8,2
481918,8606010000000,Cresemba®,100,8,17
482013,8606020000000,Abirateron Teva,500,8,2
482014,8606020000000,Abirateron Teva,500,8,2
482015,8606020000000,Abirateron Teva,500,8,2
