ID leka,Назив лека:,Генерички назив:,Облик и паковање:,Kolicina,Oblik,Doza,Врста решења:,АТЦ шифра:,JKL:,EAN:,Врста лека:,Произвођач:,- адреса:,- земља:,Носилац дозволе:,Режим издавања:,Број решења:,Датум решења:,Датум истицања решења:,Сажетак карактеристика о леку:,Упутство за лек:,Текст за спољње и унутрашње паковање:,Одобрене измене:
413429,Visipaque™,jodiksanol,"rastvor za injekciju; 320mg I/mL; boca plastična, 10x200mL",2000 mL,rastvor za injekciju,320mg I/mL,РЕГИСТРАЦИЈА,V08AB09,199460,8.60602E+12,Хумани лекови,GE HEALTHCARE IRELAND LIMITED,"Milorada Jovanovića 9,  Beograd",Irska,AMICUS SRB D.O.O.,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-04243-18-001,24.10.2019.,24.10.2069.,pdf/413429/sazetak_karakteristika_lijeka.pdf,pdf/413429/upustvo_za_upotrebu.pdf,pdf/413429/tekst_za_spoljno_pakovanje.pdf,У припреми
413454,Septanazal® za decu,"ksilometazolin, dekspantenol","sprej za nos, rastvor; 0.5mg/mL+50mg/mL; bočica sa sprej pumpom, 1x10mL",10 mL,"sprej za nos, rastvor",0.5mg/mL+50mg/mL,ОБНОВА,R01AB06,7110403,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-04894-18-001,01.10.2019.,01.10.2069.,pdf/413454/sazetak_karakteristika_lijeka.pdf,pdf/413454/upustvo_za_upotrebu.pdf,pdf/413454/tekst_za_spoljno_pakovanje.pdf,У припреми
413460,Septanazal® za odrasle,"ksilometazolin, dekspantenol","sprej za nos, rastvor; 1mg/mL+50mg/mL; bočica sa sprej pumpom, 1x10mL",10 mL,"sprej za nos, rastvor",1mg/mL+50mg/mL,ОБНОВА,R01AB06,7110402,3.83899E+12,Хумани лекови,"KRKA D.D., NOVO MESTO","Jurija Gagarina 26/V/II,  Beograd",Slovenija,KRKA-FARMA D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-04895-18-001,01.10.2019.,01.10.2069.,pdf/413460/sazetak_karakteristika_lijeka.pdf,pdf/413460/upustvo_za_upotrebu.pdf,pdf/413460/tekst_za_spoljno_pakovanje.pdf,У припреми
413467,Neurobion®,"tiamin, piridoksin, cijanokobalamin","rastvor za injekciju; 100mg/3mL+100mg/3mL+1mg/3mL; ampula, 3x3mL",9 mL,rastvor za injekciju,100mg/3mL+100mg/3mL+1mg/3mL,ОБНОВА,A11DB..,52202,8.60601E+12,Хумани лекови,CENEXI HSC - HEROUVILLE SAINT CLAIR,"Bore Stankovića 2,  Beograd",Francuska,EVROPA LEK PHARMA D.O.O. BEOGRAD,З - Лек се може употребљавати у здравственој установи,515-01-00754-19-001,14.11.2019.,14.11.2069.,pdf/413467/sazetak_karakteristika_lijeka.pdf,pdf/413467/upustvo_za_upotrebu.pdf,pdf/413467/tekst_za_spoljno_pakovanje.pdf,У припреми
413511,Amiodaron Actavis,amjodaron,"tableta; 200mg; blister, 6x10kom",60 kom,tableta,200mg,ОБНОВА,C01BD01,1101402,8.60006E+12,Хумани лекови,ZDRAVLJE AD LESKOVAC,"Đorđa Stanojevića 12,  Beograd",Republika Srbija,ACTAVIS D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-01383-19-001,25.10.2019.,25.10.2024.,pdf/413511/sazetak_karakteristika_lijeka.pdf,pdf/413511/upustvo_za_upotrebu.pdf,pdf/413511/tekst_za_spoljno_pakovanje.pdf,У припреми
413516,Bisoprolol PharmaS,bisoprolol,"tableta; 2.5mg; blister, 3x10kom",30 kom,tableta,2.5mg,ОБНОВА,C07AB07,1107042,8.60601E+12,Хумани лекови,PHARMAS D.O.O. BEOGRAD,"Viline vode bb,  Beograd-Palilula",Republika Srbija,PHARMAS D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-01359-19-001,23.10.2019.,23.10.2024.,pdf/413516/sazetak_karakteristika_lijeka.pdf,pdf/413516/upustvo_za_upotrebu.pdf,pdf/413516/tekst_za_spoljno_pakovanje.pdf,У припреми
413522,Moksacin,moksifloksacin,"kapi za oči, rastvor; 5mg/mL; bočica sa kapaljkom, 1x5mL",5 mL,"kapi za oči, rastvor",5mg/mL,РЕГИСТРАЦИЈА,S01AE07,7090793,3.85601E+12,Хумани лекови,JADRAN GALENSKI LABORATORIJ D.D.,"Milosava Vlajića 110A,  Beograd - Sopot",Hrvatska,JGL D.O.O. BEOGRAD-SOPOT,Р - Лек се може издавати само уз лекарски рецепт,515-01-05092-17-001,18.09.2019.,18.09.2024.,pdf/413522/sazetak_karakteristika_lijeka.pdf,pdf/413522/upustvo_za_upotrebu.pdf,pdf/413522/tekst_za_spoljno_pakovanje.pdf,У припреми
413530,Cialis®,tadalafil,"film tableta; 20mg; blister, 1x2kom",2 kom,film tableta,20mg,ОБНОВА,G04BE08,1139201,8.60601E+12,Хумани лекови,"LILLY, S.A.","Vladimira Popovića 38 - 40,  Beograd",Španija,"PREDSTAVNIŠTVO ELI LILLY (SUISSE) SA, BEOGRAD (NOVI BEOGRAD)",Р - Лек се може издавати само уз лекарски рецепт,515-01-01968-19-001,19.11.2019.,19.11.2024.,pdf/413530/sazetak_karakteristika_lijeka.pdf,pdf/413530/upustvo_za_upotrebu.pdf,pdf/413530/tekst_za_spoljno_pakovanje.pdf,У припреми
413538,Clopicor®,klopidogrel,"film tableta; 75mg; blister, 4x7kom",28 kom,film tableta,75mg,ОБНОВА,B01AC04,1068030,8.6061E+12,Хумани лекови,ACTAVIS LTD.,"Milorada Jovanovića 11,  Beograd",Malta,ADOC D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-02054-19-001,22.11.2019.,22.11.2024.,pdf/413538/sazetak_karakteristika_lijeka.pdf,pdf/413538/upustvo_za_upotrebu.pdf,pdf/413538/tekst_za_spoljno_pakovanje.pdf,У припреми
413545,Eritromicin HF,eritromicin,"film tableta; 500mg; blister, 2x10kom",20 kom,film tableta,500mg,ОБНОВА,J01FA01,1325153,8.6001E+12,Хумани лекови,HEMOFARM AD VRŠAC,"Beogradski put bb,  Vršac",Republika Srbija,HEMOFARM AD VRŠAC,Р - Лек се може издавати само уз лекарски рецепт,515-01-01975-19-001,02.12.2019.,02.12.2024.,pdf/413545/sazetak_karakteristika_lijeka.pdf,pdf/413545/upustvo_za_upotrebu.pdf,pdf/413545/tekst_za_spoljno_pakovanje.pdf,У припреми
413560,Lasix®,furosemid,"rastvor za injekciju; 20mg/2mL; ampula, 6x2mL",12 mL,rastvor za injekciju,20mg/2mL,ОБНОВА,C03CA01,400142,3.58291E+12,Хумани лекови,DELPHARM DIJON,"Milorada Jovanovića 9,  Beograd",Francuska,AMICUS SRB D.O.O.,З - Лек се може употребљавати у здравственој установи,515-01-00214-19-002,31.10.2019.,31.10.2024.,pdf/413560/sazetak_karakteristika_lijeka.pdf,pdf/413560/upustvo_za_upotrebu.pdf,pdf/413560/tekst_za_spoljno_pakovanje.pdf,У припреми
413561,Lasix®,furosemid,"rastvor za injekciju; 20mg/2mL; ampula, 6x2mL",12 mL,rastvor za injekciju,20mg/2mL,ОБНОВА,C03CA01,400142,3.58291E+12,Хумани лекови,SANOFI-AVENTIS DEUTSCHLAND GMBH,"Milorada Jovanovića 9,  Beograd",Nemačka,AMICUS SRB D.O.O.,З - Лек се може употребљавати у здравственој установи,515-01-00214-19-002,31.10.2019.,31.10.2024.,pdf/413561/sazetak_karakteristika_lijeka.pdf,pdf/413561/upustvo_za_upotrebu.pdf,pdf/413561/tekst_za_spoljno_pakovanje.pdf,У припреми
413575,PravaCor®,pravastatin,"tableta; 40mg; blister, 3x10kom",30 kom,tableta,40mg,ОБНОВА,C10AA03,1104483,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",Р - Лек се може издавати само уз лекарски рецепт,515-01-01652-19-001,28.11.2019.,28.11.2024.,pdf/413575/sazetak_karakteristika_lijeka.pdf,pdf/413575/upustvo_za_upotrebu.pdf,pdf/413575/tekst_za_spoljno_pakovanje.pdf,У припреми
413601,nasic®,"ksilometazolin, dekspantenol","sprej za nos, rastvor; 0.1%+5%; bočica sa pumpom za doziranje, 1x10mL",10 mL,"sprej za nos, rastvor",0.1%+5%,ОБНОВА,R01AB06,7110400,8.60601E+12,Хумани лекови,KLOSTERFRAU BERLIN GMBH,"Bore Stankovića 2,  Beograd",Nemačka,EVROPA LEK PHARMA D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-03373-18-001,19.09.2019.,19.09.2024.,pdf/413601/sazetak_karakteristika_lijeka.pdf,pdf/413601/upustvo_za_upotrebu.pdf,pdf/413601/tekst_za_spoljno_pakovanje.pdf,У припреми
413604,nasic® za decu,"ksilometazolin, dekspantenol","sprej za nos, rastvor; 0.05%+5%; bočica sa pumpom za doziranje, 1x10mL",10 mL,"sprej za nos, rastvor",0.05%+5%,ОБНОВА,R01AB06,7110401,8.60601E+12,Хумани лекови,KLOSTERFRAU BERLIN GMBH,"Bore Stankovića 2,  Beograd",Nemačka,EVROPA LEK PHARMA D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-03374-18-001,19.09.2019.,19.09.2024.,pdf/413604/sazetak_karakteristika_lijeka.pdf,pdf/413604/upustvo_za_upotrebu.pdf,pdf/413604/tekst_za_spoljno_pakovanje.pdf,У припреми
413614,Seroxat®,paroksetin,"film tableta; 20mg; blister, 3x10kom",30 kom,film tableta,20mg,ОБНОВА,N06AB05,1072910,8.60611E+12,Хумани лекови,DELPHARM POZNAN S.A.,"Bore Stankovića 2,  Beograd",Poljska,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-01531-19-001,04.11.2019.,04.11.2024.,pdf/413614/sazetak_karakteristika_lijeka.pdf,pdf/413614/upustvo_za_upotrebu.pdf,pdf/413614/tekst_za_spoljno_pakovanje.pdf,У припреми
413637,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 75mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,75mg,ОБНОВА,B01AC06,1086608,8.60602E+12,Хумани лекови,ADOC D.O.O. BEOGRAD,"Milorada Jovanovića 11,  Beograd",Republika Srbija,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01449-19-001,18.10.2019.,18.10.2024.,pdf/413637/sazetak_karakteristika_lijeka.pdf,pdf/413637/upustvo_za_upotrebu.pdf,pdf/413637/tekst_za_spoljno_pakovanje.pdf,У припреми
413638,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 75mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,75mg,ОБНОВА,B01AC06,1086608,8.6061E+12,Хумани лекови,BALKANPHARMA-DUPNITSA AD,"Milorada Jovanovića 11,  Beograd",Bugarska,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01449-19-001,18.10.2019.,18.10.2024.,pdf/413638/sazetak_karakteristika_lijeka.pdf,pdf/413638/upustvo_za_upotrebu.pdf,pdf/413638/tekst_za_spoljno_pakovanje.pdf,У припреми
413640,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 75mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,75mg,ОБНОВА,B01AC06,1086608,8.6061E+12,Хумани лекови,ACTAVIS LTD.,"Milorada Jovanovića 11,  Beograd",Malta,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01449-19-001,18.10.2019.,18.10.2024.,pdf/413640/sazetak_karakteristika_lijeka.pdf,pdf/413640/upustvo_za_upotrebu.pdf,pdf/413640/tekst_za_spoljno_pakovanje.pdf,У припреми
413641,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 100mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,100mg,ОБНОВА,B01AC06,1086609,8.60602E+12,Хумани лекови,ADOC D.O.O. BEOGRAD,"Milorada Jovanovića 11,  Beograd",Republika Srbija,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01450-19-001,18.10.2019.,18.10.2024.,pdf/413641/sazetak_karakteristika_lijeka.pdf,pdf/413641/upustvo_za_upotrebu.pdf,pdf/413641/tekst_za_spoljno_pakovanje.pdf,У припреми
413642,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 100mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,100mg,ОБНОВА,B01AC06,1086609,8.6061E+12,Хумани лекови,BALKANPHARMA-DUPNITSA AD,"Milorada Jovanovića 11,  Beograd",Bugarska,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01450-19-001,18.10.2019.,18.10.2024.,pdf/413642/sazetak_karakteristika_lijeka.pdf,pdf/413642/upustvo_za_upotrebu.pdf,pdf/413642/tekst_za_spoljno_pakovanje.pdf,У припреми
413644,Corasp®,acetilsalicilna kiselina,"gastrorezistentna tableta; 100mg; blister, 3x10kom",30 kom,gastrorezistentna tableta,100mg,ОБНОВА,B01AC06,1086609,8.6061E+12,Хумани лекови,ACTAVIS LTD.,"Milorada Jovanovića 11,  Beograd",Malta,ADOC D.O.O. BEOGRAD,БР - Лек се може издавати и без рецепта,515-01-01450-19-001,18.10.2019.,18.10.2024.,pdf/413644/sazetak_karakteristika_lijeka.pdf,pdf/413644/upustvo_za_upotrebu.pdf,pdf/413644/tekst_za_spoljno_pakovanje.pdf,У припреми
413669,Faslodex®,fulvestrant,"rastvor za injekciju u napunjenom injekcionom špricu; 250mg/5mL; napunjen injekcioni špric, 2x5mL",10 mL,rastvor za injekciju u napunjenom injekcionom špricu,250mg/5mL,ОБНОВА,L02BA03,39715,8.6061E+12,Хумани лекови,ASTRAZENECA UK LIMITED,"Milutina Milankovića 1i,  Beograd - Novi Beograd",Velika Britanija,PREDSTAVNIŠTVO ASTRAZENECA UK LIMITED BEOGRAD,З - Лек се може употребљавати у здравственој установи,515-01-04779-18-001,25.10.2019.,25.10.2024.,pdf/413669/sazetak_karakteristika_lijeka.pdf,pdf/413669/upustvo_za_upotrebu.pdf,pdf/413669/tekst_za_spoljno_pakovanje.pdf,У припреми
413671,Faslodex®,fulvestrant,"rastvor za injekciju u napunjenom injekcionom špricu; 250mg/5mL; napunjen injekcioni špric, 2x5mL",10 mL,rastvor za injekciju u napunjenom injekcionom špricu,250mg/5mL,ОБНОВА,L02BA03,39715,8.6061E+12,Хумани лекови,ASTRAZENECA AB,"Milutina Milankovića 1i,  Beograd - Novi Beograd",Švedska,PREDSTAVNIŠTVO ASTRAZENECA UK LIMITED BEOGRAD,З - Лек се може употребљавати у здравственој установи,515-01-04779-18-001,25.10.2019.,25.10.2024.,pdf/413671/sazetak_karakteristika_lijeka.pdf,pdf/413671/upustvo_za_upotrebu.pdf,pdf/413671/tekst_za_spoljno_pakovanje.pdf,У припреми
413685,Flixotide®,flutikazon,"suspenzija za inhalaciju pod pritiskom; 50mcg/doza; kontejner pod pritiskom, 1x120doza",120 doza,suspenzija za inhalaciju pod pritiskom,50mcg/doza,ОБНОВА,R03BA05,7114597,8.60602E+12,Хумани лекови,GLAXO WELLCOME S.A.,"Bore Stankovića 2,  Beograd",Španija,EVROPA LEK PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00688-19-001,13.11.2019.,13.11.2024.,pdf/413685/sazetak_karakteristika_lijeka.pdf,pdf/413685/upustvo_za_upotrebu.pdf,pdf/413685/tekst_za_spoljno_pakovanje.pdf,У припреми
413692,Foster®,"formoterol, beklometazon","rastvor za inhalaciju pod pritiskom; 6mcg/doza+100mcg/doza; kontejner pod pritiskom sa ventilom za doziranje, 1x120doza",120 doza,rastvor za inhalaciju pod pritiskom,6mcg/doza+100mcg/doza,ОБНОВА,R03AK08,7114245,9.00564E+12,Хумани лекови,CHIESI PHARMACEUTICALS GMBH,"Alekse Nenadovića 15/15,  Beograd",Austrija,"PROVIDENS D.O.O., BEOGRAD",Р - Лек се може издавати само уз лекарски рецепт,515-01-00189-19-002,19.11.2019.,19.11.2024.,pdf/413692/sazetak_karakteristika_lijeka.pdf,pdf/413692/upustvo_za_upotrebu.pdf,pdf/413692/tekst_za_spoljno_pakovanje.pdf,У припреми
413694,Foster®,"formoterol, beklometazon","rastvor za inhalaciju pod pritiskom; 6mcg/doza+100mcg/doza; kontejner pod pritiskom sa ventilom za doziranje, 1x180doza",180 doza,rastvor za inhalaciju pod pritiskom,6mcg/doza+100mcg/doza,ОБНОВА,R03AK08,7114246,9.00564E+12,Хумани лекови,CHIESI PHARMACEUTICALS GMBH,"Alekse Nenadovića 15/15,  Beograd",Austrija,"PROVIDENS D.O.O., BEOGRAD",Р - Лек се може издавати само уз лекарски рецепт,515-01-00190-19-002,19.11.2019.,19.11.2024.,pdf/413694/sazetak_karakteristika_lijeka.pdf,pdf/413694/upustvo_za_upotrebu.pdf,pdf/413694/tekst_za_spoljno_pakovanje.pdf,У припреми
413706,Keppra®,levetiracetam,"oralni rastvor; 100mg/mL; boca i oralni špric od 1ml, 1x150mL",150 mL,oralni rastvor,100mg/mL,ОБНОВА,N03AX14,2084800,3.83106E+12,Хумани лекови,NEXTPHARMA SAS - LIMAY,"Milutina Milankovića 11b,  Beograd - Novi Beograd",Francuska,MEDIS PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00780-19-001,12.12.2019.,12.12.2024.,pdf/413706/sazetak_karakteristika_lijeka.pdf,pdf/413706/upustvo_za_upotrebu.pdf,pdf/413706/tekst_za_spoljno_pakovanje.pdf,У припреми
413707,Keppra®,levetiracetam,"oralni rastvor; 100mg/mL; boca i oralni špric od 3ml, 1x150mL",150 mL,oralni rastvor,100mg/mL,ОБНОВА,N03AX14,2084801,3.83106E+12,Хумани лекови,NEXTPHARMA SAS - LIMAY,"Milutina Milankovića 11b,  Beograd - Novi Beograd",Francuska,MEDIS PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00781-19-001,12.12.2019.,12.12.2024.,pdf/413707/sazetak_karakteristika_lijeka.pdf,pdf/413707/upustvo_za_upotrebu.pdf,pdf/413707/tekst_za_spoljno_pakovanje.pdf,У припреми
413708,Keppra®,levetiracetam,"oralni rastvor; 100mg/mL; boca i oralni špric od 10ml, 1x300mL",300 mL,oralni rastvor,100mg/mL,ОБНОВА,N03AX14,3084823,3.83106E+12,Хумани лекови,NEXTPHARMA SAS - LIMAY,"Milutina Milankovića 11b,  Beograd - Novi Beograd",Francuska,MEDIS PHARMA D.O.O. BEOGRAD,Р - Лек се може издавати само уз лекарски рецепт,515-01-00782-19-001,12.12.2019.,12.12.2024.,pdf/413708/sazetak_karakteristika_lijeka.pdf,pdf/413708/upustvo_za_upotrebu.pdf,pdf/413708/tekst_za_spoljno_pakovanje.pdf,У припреми
413713,Monopril®,fosinopril,"tableta; 10mg; blister, 2x14kom",28 kom,tableta,10mg,ОБНОВА,C09AA09,1103810,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",Р - Лек се може издавати само уз лекарски рецепт,515-01-00146-19-003,30.10.2019.,30.10.2024.,pdf/413713/sazetak_karakteristika_lijeka.pdf,pdf/413713/upustvo_za_upotrebu.pdf,pdf/413713/tekst_za_spoljno_pakovanje.pdf,У припреми
413715,Monopril®,fosinopril,"tableta; 20mg; blister, 2x14kom",28 kom,tableta,20mg,ОБНОВА,C09AA09,1103811,8.60601E+12,Хумани лекови,"PHARMASWISS D.O.O., BEOGRAD","Batajnički drum 5 A,  Beograd",Republika Srbija,"PHARMASWISS D.O.O., BEOGRAD",Р - Лек се може издавати само уз лекарски рецепт,515-01-00147-19-003,30.10.2019.,30.10.2024.,pdf/413715/sazetak_karakteristika_lijeka.pdf,pdf/413715/upustvo_za_upotrebu.pdf,pdf/413715/tekst_za_spoljno_pakovanje.pdf,У припреми
413779,Targocid®,teikoplanin,"prašak i rastvarač za rastvor za injekciju/infuziju; 200mg/3mL; bočica sa praškom i ampula sa rastvaračem, 1x3mL",3 mL,prašak i rastvarač za rastvor za injekciju/infuziju,200mg/3mL,ОБНОВА,J01XA02,29760,3.58291E+12,Хумани лекови,SANOFI S.R.L.,"Milorada Jovanovića 9,  Beograd",Italija,AMICUS SRB D.O.O.,СЗ - Лек се може употребљавати само у стационарној здравственој установи,515-01-01319-19-001,25.10.2019.,25.10.2024.,pdf/413779/sazetak_karakteristika_lijeka.pdf,pdf/413779/upustvo_za_upotrebu.pdf,pdf/413779/tekst_za_spoljno_pakovanje.pdf,У припреми
